Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
Ethereum (ETH),2020-11-06 14:52,Sell,575.2491452,0.8711431,501.12,2.18510459,Joint ETH (0x48...3dC3),Uniswap,0x6cde5c26d6c8a74954de785c78b2faa669f52ca3e3b2e45ecea09a00e56e0fde
Ethereum (ETH),2020-11-06 14:54,Fee,575.3142982,0.00297467,1.71,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x7f5ed84f3536da5af91653c957bf81c656420099848da86468bbe5d44a03db74
Crypto.com Coin (CRO),2020-11-06 18:27,Buy,0.08679535,0.23042708,0.02,0,Crypto.com,Crypto.com,2763955021
Tether (USDT),2020-11-06 18:27,Sell,1.14232188,0.0087541,0.01,0,Crypto.com,Crypto.com,1961371163
TrueUSD (TUSD),2020-11-06 18:27,Sell,1.06394863,0.00939895,0.01,0,Crypto.com,Crypto.com,2036048515
Cardano (ADA),2020-11-06 19:56,Interest,0.14225201,0.06982538,0.01,0,Binance,Binance,1189734449
Ethereum (ETH),2020-11-06 20:05,Interest,603.3043211,0.00000007,0,0,Binance,Binance,2942588763
Monero (XMR),2020-11-06 20:18,Interest,155.3109262,0.00006459,0.01,0,Binance,Binance,992995036
Bitcoin (BTC),2020-11-06 20:37,Interest,20484.05543,0.00000241,0.05,0,Binance,Binance,2398002768
NEO,2020-11-06 21:08,Interest,20.43033118,0.00017626,0,0,Binance,Binance,145968598
Stellar (XLM),2020-11-06 21:59,Interest,0.10912868,0.00595531,0,0,Binance,Binance,2001151967
Ethereum (ETH),2020-11-07 19:58,Interest,571.1963445,0.00000007,0,0,Binance,Binance,2048192017
Monero (XMR),2020-11-07 19:58,Interest,144.6230797,0.00006459,0.01,0,Binance,Binance,1403319483
NEO,2020-11-07 20:28,Interest,19.3064633,0.00017626,0,0,Binance,Binance,1948762198
Cardano (ADA),2020-11-07 20:33,Interest,0.13374633,0.06982721,0.01,0,Binance,Binance,1508588154
Stellar (XLM),2020-11-07 20:37,Interest,0.10370113,0.00595535,0,0,Binance,Binance,2591533398
Bitcoin (BTC),2020-11-07 20:48,Interest,19545.13483,0.00000241,0.05,0,Binance,Binance,1103418270
Monero (XMR),2020-11-08 20:03,Interest,156.3704827,0.0000646,0.01,0,Binance,Binance,1628749760
Stellar (XLM),2020-11-08 20:04,Interest,0.10595851,0.00595535,0,0,Binance,Binance,373588698
Ethereum (ETH),2020-11-08 20:20,Interest,591.9535753,0.00000007,0,0,Binance,Binance,413195536
Bitcoin (BTC),2020-11-08 20:31,Interest,20154.96962,0.00000241,0.05,0,Binance,Binance,1793660599
NEO,2020-11-08 20:38,Interest,20.06064463,0.00017626,0,0,Binance,Binance,3062602420
Cardano (ADA),2020-11-08 21:01,Interest,0.13796282,0.06982903,0.01,0,Binance,Binance,3058088178
Swipe (SXP),2020-11-09 15:45,Airdrop,1.27781237,0.1061568,0.14,0,Binance,Binance,11912645507
Cardano (ADA),2020-11-09 19:56,Interest,0.13715839,0.06983086,0.01,0,Binance,Binance,1290541627
Ethereum (ETH),2020-11-09 20:04,Interest,577.5295365,0.00000007,0,0,Binance,Binance,2429709309
Monero (XMR),2020-11-09 20:07,Interest,150.7063341,0.0000646,0.01,0,Binance,Binance,3014404295
NEO,2020-11-09 20:31,Interest,19.98344219,0.00017626,0,0,Binance,Binance,4240674143
Bitcoin (BTC),2020-11-09 20:33,Interest,19958.00849,0.00000241,0.05,0,Binance,Binance,1029019605
Stellar (XLM),2020-11-09 21:20,Interest,0.10360283,0.00595545,0,0,Binance,Binance,1166286064
Ethereum (ETH),2020-11-10 19:57,Interest,605.8580116,0.00000007,0,0,Binance,Binance,1639780959
Cardano (ADA),2020-11-10 20:04,Interest,0.14028046,0.06983268,0.01,0,Binance,Binance,53919961
Stellar (XLM),2020-11-10 20:18,Interest,0.10403406,0.0059555,0,0,Binance,Binance,2436134595
NEO,2020-11-10 20:28,Interest,20.33505141,0.00017626,0,0,Binance,Binance,1082939899
Monero (XMR),2020-11-10 20:31,Interest,150.6766456,0.0000646,0.01,0,Binance,Binance,57763717
Bitcoin (BTC),2020-11-10 20:34,Interest,20168.26342,0.00000241,0.05,0,Binance,Binance,3408894007
Bitcoin (BTC),2020-11-11 20:16,Interest,20475.04161,0.00000241,0.05,0,Binance,Binance,3768911382
Stellar (XLM),2020-11-11 20:26,Interest,0.10562357,0.00595555,0,0,Binance,Binance,2415757788
Monero (XMR),2020-11-11 21:01,Interest,148.3611889,0.00006461,0.01,0,Binance,Binance,1683690229
Ethereum (ETH),2020-11-11 21:24,Interest,601.1899302,0.00000007,0,0,Binance,Binance,3150547380
Cardano (ADA),2020-11-11 21:57,Interest,0.1390305,0.06983451,0.01,0,Binance,Binance,2437134558
HARD Protocol (HARD),2020-11-12 0:49,Airdrop,0.65658699,0.52764698,0.35,0,Binance,Binance,11965688120
Kyber Network (KNC),2020-11-12 0:54,Transfer Out,1.16642526,333.17,388.62,0.33957962,Wallace ETH (0xf5...76A0),Binance,0x1a18a7a47b90229ac21eaefce55305ced1f8af5b3af66d5d662ea8e1d5d07e35
Ethereum (ETH),2020-11-12 0:54,Fee,603.7453969,0.00056246,0.34,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x1a18a7a47b90229ac21eaefce55305ced1f8af5b3af66d5d662ea8e1d5d07e35
Kyber Network (KNC),2020-11-12 0:56,Transfer In,1.16642526,333.17,388.62,0,0xf58cba27c683bc918566cbac888d3fab5bf076a0,Binance,0x1a18a7a47b90229ac21eaefce55305ced1f8af5b3af66d5d662ea8e1d5d07e35
NEO,2020-11-12 1:24,Interest,20.2207567,0.00017626,0,0,Binance,Binance,1656810321
Stellar (XLM),2020-11-12 20:00,Interest,0.10616476,0.0059556,0,0,Binance,Binance,3703719438
Bitcoin (BTC),2020-11-12 20:18,Interest,21644.81734,0.00000241,0.05,0,Binance,Binance,4287004543
NEO,2020-11-12 20:23,Interest,20.33318772,0.00017626,0,0,Binance,Binance,2297472821
Monero (XMR),2020-11-12 20:24,Interest,147.6253384,0.00006461,0.01,0,Binance,Binance,1205655519
Cardano (ADA),2020-11-12 20:41,Interest,0.1397101,0.06983633,0.01,0,Binance,Binance,1589247985
Ethereum (ETH),2020-11-12 20:46,Interest,612.9093867,0.00000007,0,0,Binance,Binance,3037770869
HARD Protocol (HARD),2020-11-12 21:24,Airdrop,0.53700088,0.07904616,0.04,0,Binance,Binance,11985681102
HARD Protocol (HARD),2020-11-13 19:58,Airdrop,0.56578345,0.07964779,0.05,0,Binance,Binance,12005561360
Stellar (XLM),2020-11-13 20:05,Interest,0.10825611,0.00595565,0,0,Binance,Binance,349144218
Monero (XMR),2020-11-13 20:09,Interest,149.9435586,0.00006462,0.01,0,Binance,Binance,540371196
Cardano (ADA),2020-11-13 20:22,Interest,0.13969134,0.06983633,0.01,0,Binance,Binance,2781354102
NEO,2020-11-13 20:33,Interest,20.96452567,0.00017626,0,0,Binance,Binance,2834266837
Ethereum (ETH),2020-11-13 20:39,Interest,620.7204662,0.00000007,0,0,Binance,Binance,3394360154
Bitcoin (BTC),2020-11-13 20:40,Interest,21307.96875,0.00000241,0.05,0,Binance,Binance,2029850493
Canadian Dollar (CAD),2020-11-14 0:00,Fiat Deposit,1,400,400,0,Bank,Newton,1773027471
Ethereum (ETH),2020-11-14 1:40,Buy,619.9,0.645265,400,0,Newton,Newton,1722651726
Canadian Dollar (CAD),2020-11-14 1:40,Sell,1,399.9997735,400,0,Newton,Newton,1722651726
Ethereum (ETH),2020-11-14 1:42,Transfer In,615.6615662,0.645178,397.21,0,Newton,Wallace ETH (0xf5...76A0),0x0a345dffeb73a9118dd2d3b27d2d8f4f8cd46740c7142404fac258dadc2eb0c4
Ethereum (ETH),2020-11-14 1:49,Transfer Out,616.1608862,0.645178,397.53,0,Newton,0xf58cba27c683bc918566cbac888d3fab5bf076a0,3058728710
Pickle Finance (PICKLE),2020-11-14 2:03,Buy,27.91258881,7.07383331,197.45,0,Uniswap,Wallace ETH (0xf5...76A0),0xa7f6ac4496b2907ee86a25f4e13c3eadd2863e0a28b2521a43e73b450cdae5ce
Ethereum (ETH),2020-11-14 2:03,Sell,617.0281262,0.32198882,198.68,1.22715541,Wallace ETH (0xf5...76A0),Uniswap,0xa7f6ac4496b2907ee86a25f4e13c3eadd2863e0a28b2521a43e73b450cdae5ce
Ethereum (ETH),2020-11-14 2:18,Fee,611.4830461,0.0007549,0.46,0,Wallace ETH (0xf5...76A0),0x429881672b9ae42b8eba0e26cd9c73711b891ca5,0x6799770dee2ac8d8f1255ea935cf1038328ae090bbd53a972c96ac0014d9333f
Pickle Finance (PICKLE),2020-11-14 2:24,Sell,26.39835062,7.07383331,186.74,0,Wallace ETH (0xf5...76A0),Uniswap,0xa900d478ec46f85963b4a5d3691762086c2181112e174e21990909e14406e293
Ethereum (ETH),2020-11-14 2:24,Sell,612.3634261,0.32038265,196.19,1.47599549,Wallace ETH (0xf5...76A0),Uniswap,0xa900d478ec46f85963b4a5d3691762086c2181112e174e21990909e14406e293
Ethereum (ETH),2020-11-14 2:26,Fee,611.3122261,0.00079715,0.49,0,Wallace ETH (0xf5...76A0),0xdc98556ce24f007a5ef6dc1ce96322d65832a819,0xc582b265b7722da7dad47c280a08295d68503624f70186a60e4baa5c1a6e6cf5
Ethereum (ETH),2020-11-14 2:26,Fee,611.3122261,0.0022705,1.39,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xd9d89d4012b2759da1c7804f5c1b8950d603cfab472cd74b4b6143253e0fc5ee
Ethereum (ETH),2020-11-14 2:46,Fee,612.3502861,0.00077226,0.47,0,Wallace ETH (0xf5...76A0),0x0000000000085d4780b73119b644ae5ecd22b376,0xfbf4e4b06a0b56db777c23bee122ea7971e7370eaf1ecc17f688818903ca8b3e
mStable USD (MUSD),2020-11-14 2:47,Buy,1.31371174,95.03301296,124.85,0,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,Wallace ETH (0xf5...76A0),0xa426123f9435442da0dee59e10c6da9ceebb4ae34d6dca3df203570b28e4eecc
TrueUSD (TUSD),2020-11-14 2:47,Sell,1.31371174,95.03301296,124.85,3.56477401,Wallace ETH (0xf5...76A0),0xe2f2a5c287993345a840db3b0845fbc70f5935a5,0xa426123f9435442da0dee59e10c6da9ceebb4ae34d6dca3df203570b28e4eecc
Ethereum (ETH),2020-11-14 2:47,Fee,612.3240061,0.00582171,3.56,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xa426123f9435442da0dee59e10c6da9ceebb4ae34d6dca3df203570b28e4eecc
Canadian Dollar (CAD),2020-11-14 11:35,Fiat Deposit,1,700,700,0,Bank,Newton,3282313189
Ethereum (ETH),2020-11-14 14:30,Buy,609.5,1.148482,700,0,Newton,Newton,1422329173
Canadian Dollar (CAD),2020-11-14 14:30,Sell,1,699.999779,700,0,Newton,Newton,1422329173
Ethereum (ETH),2020-11-14 14:32,Transfer In,605.6094661,1.147,694.63,0,Newton,Joint ETH (0x48...3dC3),0x73e9cba0892ff327166c9e12ba495a6edb0d91a33d50eb9e611fceb5a063c591
Ethereum (ETH),2020-11-14 14:35,Transfer Out,605.2809661,1.147,694.26,0,Newton,0x481230ab8043185ca36341041720e1b8df6d3dc3,994975890
DAI,2020-11-14 14:40,Buy,1.32274823,525.0893326,694.56,0,Uniswap,Joint ETH (0x48...3dC3),0xdd0165b5a959f63c6b046de56977111f89184eb3b2d7b64065a7228b9f891655
Ethereum (ETH),2020-11-14 14:40,Sell,601.7873858,1.15583421,695.57,1.00546275,Joint ETH (0x48...3dC3),Uniswap,0xdd0165b5a959f63c6b046de56977111f89184eb3b2d7b64065a7228b9f891655
Canadian Dollar (CAD),2020-11-14 17:45,Fiat Deposit,1,20,20,0,Bank,Newton,2989446170
HARD Protocol (HARD),2020-11-14 19:48,Airdrop,0.53986571,0.02706227,0.01,0,Binance,Binance,12023466439
Unifi Protocol DAO (UNFI),2020-11-14 19:59,Airdrop,0,0.02099058,0,0,Binance,Binance,12023673242
Stellar (XLM),2020-11-14 20:08,Interest,0.10675148,0.0059557,0,0,Binance,Binance,3536062528
Ethereum (ETH),2020-11-14 20:10,Interest,604.8999061,0.00000007,0,0,Binance,Binance,141407830
Binance Coin (BNB),2020-11-14 21:17,Interest,36.83785897,0.00013868,0.01,0,Binance,Binance,756416312
NEO,2020-11-14 21:19,Interest,20.63598828,0.00017626,0,0,Binance,Binance,3504460984
Monero (XMR),2020-11-14 21:21,Interest,153.5889502,0.00006462,0.01,0,Binance,Binance,3530993271
Cardano (ADA),2020-11-14 21:35,Interest,0.13588074,0.06983816,0.01,0,Binance,Binance,2725707671
Ethereum (ETH),2020-11-14 21:37,Buy,606.8,0.032959,20,0,Newton,Newton,1758023547
Canadian Dollar (CAD),2020-11-14 21:37,Sell,1,19.9995212,20,0,Newton,Newton,1758023547
Ethereum (ETH),2020-11-14 21:38,Transfer In,601.785726,0.034528,20.78,0,Newton,Joint ETH (0x48...3dC3),0x95c26e283617da95574aa32684ebe9f1bf037ff9012008bf8db1951afc084174
Ethereum (ETH),2020-11-14 21:40,Transfer Out,601.864566,0.034528,20.78,0,Newton,0x481230ab8043185ca36341041720e1b8df6d3dc3,2980387821
Ethereum (ETH),2020-11-14 21:41,Fee,602.048526,0.0124378,7.49,0,Joint ETH (0x48...3dC3),0x4678f0a6958e4d2bc4f1baf7bc52e8f3564f3fe4,0xb5ea300b10480b6f97ae7de3113a6d874f56825964ade1fb408416787dfd692d
Bitcoin (BTC),2020-11-14 21:45,Interest,20990.99253,0.00000241,0.05,0,Binance,Binance,2358142100
Canadian Dollar (CAD),2020-11-14 22:55,Fiat Deposit,1,700,700,0,Bank,Newton,1784550218
Ethereum (ETH),2020-11-14 23:23,Buy,607.2,1.152832,700,0,Newton,Newton,761335823
Canadian Dollar (CAD),2020-11-14 23:23,Sell,1,699.9995904,700,0,Newton,Newton,761335823
Ethereum (ETH),2020-11-14 23:24,Transfer In,602.718666,1.152832,694.83,0,Newton,Joint ETH (0x48...3dC3),0x56fa8bc662a494203d65a4ca81d99d6b7e726cc43cf636564cabe92ef2ff2eef
Ethereum (ETH),2020-11-14 23:25,Transfer Out,602.705526,1.152832,694.82,0,Newton,0x481230ab8043185ca36341041720e1b8df6d3dc3,2830344906
DAI,2020-11-14 23:25,Buy,1.32363652,525,694.91,0,Uniswap,Joint ETH (0x48...3dC3),0x55c81dafeedf1ecfbc66097b36619c89d2535539df143f0c83b49a3fc099fbd3
Ethereum (ETH),2020-11-14 23:25,Sell,601.0027643,1.15885164,696.47,1.56386569,Joint ETH (0x48...3dC3),Uniswap,0x55c81dafeedf1ecfbc66097b36619c89d2535539df143f0c83b49a3fc099fbd3
Ethereum (ETH),2020-11-14 23:29,Transfer In,602.863206,0.05,30.14,0,Wallace ETH (0xf5...76A0),Joint ETH (0x48...3dC3),0x0869f6af011406eedf28d2727bf4f4c817c87f093714d3713759f368e157f5b4
Ethereum (ETH),2020-11-14 23:29,Transfer Out,602.863206,0.05,30.14,0.20256204,Wallace ETH (0xf5...76A0),Joint ETH (0x48...3dC3),0x0869f6af011406eedf28d2727bf4f4c817c87f093714d3713759f368e157f5b4
Ethereum (ETH),2020-11-14 23:29,Fee,602.863206,0.000336,0.2,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x0869f6af011406eedf28d2727bf4f4c817c87f093714d3713759f368e157f5b4
Ethereum (ETH),2020-11-14 23:30,Fee,603.020886,0.00057665,0.35,0,Joint ETH (0x48...3dC3),0x6b175474e89094c44da98b954eedeac495271d0f,0x033b8d0d1b9929ededb95cba1e093db48c98964cb1d6191812e489f3c65d15e0
mStable USD (MUSD),2020-11-14 23:36,Buy,1.32363652,900,1191.27,0,0xe2f2a5c287993345a840db3b0845fbc70f5935a5,Joint ETH (0x48...3dC3),0xffc7465e5b9aedabc94d93889ef306c75c2c29550c8e478c68909b0d74386abf
DAI,2020-11-14 23:36,Sell,1.32363652,900,1191.27,3.52474475,Joint ETH (0x48...3dC3),0xe2f2a5c287993345a840db3b0845fbc70f5935a5,0xffc7465e5b9aedabc94d93889ef306c75c2c29550c8e478c68909b0d74386abf
Ethereum (ETH),2020-11-14 23:36,Fee,602.337606,0.00585178,3.52,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0xffc7465e5b9aedabc94d93889ef306c75c2c29550c8e478c68909b0d74386abf
Meta (MTA),2020-11-14 23:48,Buy,1.97997232,30.08306887,59.56,0,Uniswap,Joint ETH (0x48...3dC3),0x04bb0562a2d3f52d1f60f9c514c9c06c2e040f394c9bd967c9c3c0abb51668e0
DAI,2020-11-14 23:48,Sell,1.32363652,45,59.56,1.84147752,Joint ETH (0x48...3dC3),Uniswap,0x04bb0562a2d3f52d1f60f9c514c9c06c2e040f394c9bd967c9c3c0abb51668e0
Ethereum (ETH),2020-11-14 23:48,Fee,602.928906,0.00305422,1.84,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x04bb0562a2d3f52d1f60f9c514c9c06c2e040f394c9bd967c9c3c0abb51668e0
Ethereum (ETH),2020-11-14 23:58,Fee,603.309966,0.00079931,0.48,0,Joint ETH (0x48...3dC3),0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,0x14b7170e5f5ef1a5149d17d9e84998f9e7267039666241bd9ef9ef0d8f959253
Ethereum (ETH),2020-11-14 23:58,Fee,603.309966,0.00085838,0.52,0,Joint ETH (0x48...3dC3),0xe2f2a5c287993345a840db3b0845fbc70f5935a5,0xe9d96ee4f8ae0eb1043ec680ad0114df40258ee52523a896f29af5d785ad5276
mStable USD (MUSD),2020-11-15 0:04,Staking,1.31056358,8.61190272,11.29,0,0xa5715a5f8b01baae209974c2b9cd3bae994102ce,Joint ETH (0x48...3dC3),0x4c3a5c1112f5aac906e37257972213f063c34f12e5fd5a693d21a464eb20f23d
Meta (MTA),2020-11-15 0:04,Transfer In,1.95633606,0,0,0,0xa5715a5f8b01baae209974c2b9cd3bae994102ce,Joint ETH (0x48...3dC3),0x4c3a5c1112f5aac906e37257972213f063c34f12e5fd5a693d21a464eb20f23d
Balancer Pool Token (BPT),2020-11-15 0:04,Transfer In,0,8.99559913,0,0,0xa5715a5f8b01baae209974c2b9cd3bae994102ce,Joint ETH (0x48...3dC3),0x4c3a5c1112f5aac906e37257972213f063c34f12e5fd5a693d21a464eb20f23d
mStable USD (MUSD),2020-11-15 0:04,Staking Deposit,1.31056358,861.1902716,1128.64,3.29310396,Joint ETH (0x48...3dC3),0xa5715a5f8b01baae209974c2b9cd3bae994102ce,0x4c3a5c1112f5aac906e37257972213f063c34f12e5fd5a693d21a464eb20f23d
Meta (MTA),2020-11-15 0:04,Staking Deposit,1.95633606,30.08306887,58.85,0,Joint ETH (0x48...3dC3),0xa5715a5f8b01baae209974c2b9cd3bae994102ce,0x4c3a5c1112f5aac906e37257972213f063c34f12e5fd5a693d21a464eb20f23d
Ethereum (ETH),2020-11-15 0:04,Fee,603.204846,0.00545935,3.29,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x4c3a5c1112f5aac906e37257972213f063c34f12e5fd5a693d21a464eb20f23d
Ethereum (ETH),2020-11-15 0:05,Fee,603.126006,0.00070938,0.43,0,Joint ETH (0x48...3dC3),0xa5da8cc7167070b62fdcb332ef097a55a68d8824,0x10b92ada6e9e337f1a337d41594edeca67c10ce4e98650e1e0b6a4c7b3fd4759
Ethereum (ETH),2020-11-15 0:07,Fee,603.099726,0.00178662,1.08,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x7e68903692d2674a8df674196c9885ad11f2e21287f99ea7ba7e4f0223fc5746
Monero (XMR),2020-11-15 19:52,Interest,149.9707464,0.00006463,0.01,0,Binance,Binance,4223569371
Binance Coin (BNB),2020-11-15 19:53,Interest,36.17029343,0.00013868,0.01,0,Binance,Binance,3310990263
HARD Protocol (HARD),2020-11-15 19:58,Airdrop,0.57858374,0.03101108,0.02,0,Binance,Binance,12043621617
Cardano (ADA),2020-11-15 20:07,Interest,0.13154902,0.06983999,0.01,0,Binance,Binance,1988584210
Unifi Protocol DAO (UNFI),2020-11-15 20:10,Airdrop,0,0.02081941,0,0,Binance,Binance,12043877515
Ethereum (ETH),2020-11-15 20:14,Interest,588.4867484,0.00000007,0,0,Binance,Binance,2609134678
Stellar (XLM),2020-11-15 20:19,Interest,0.10512197,0.00595575,0,0,Binance,Binance,3608744695
NEO,2020-11-15 20:30,Interest,20.03044412,0.00017626,0,0,Binance,Binance,1959638736
Bitcoin (BTC),2020-11-15 21:23,Interest,20913.10418,0.00000241,0.05,0,Binance,Binance,1938040923
Canadian Dollar (CAD),2020-11-16 7:30,Fiat Deposit,1,100,100,0,Bank,Newton,4174581637
Crypto.com Coin (CRO),2020-11-16 9:29,Buy,0.08488182,"1,100",93.37,0,Crypto.com,Crypto.com,4107954916
Bitcoin (BTC),2020-11-16 9:29,Sell,21263.51316,0.00439109,93.37,0,Crypto.com,Crypto.com,4107954916
Crypto.com Coin (CRO),2020-11-16 9:30,Transfer Out,0.08479846,884.45,75,0,Crypto.com,Crypto.com,316672720
Crypto.com Coin (CRO),2020-11-16 9:30,Income,0.08502459,11.055625,0.94,0,Crypto.com,Crypto.com,2373061980
HARD Protocol (HARD),2020-11-16 19:58,Airdrop,0.89395488,0.03141161,0.03,0,Binance,Binance,12067575435
Stellar (XLM),2020-11-16 20:07,Interest,0.1077351,0.0059558,0,0,Binance,Binance,4019006345
Unifi Protocol DAO (UNFI),2020-11-16 20:09,Airdrop,0,0.02069357,0,0,Binance,Binance,12067862725
Ethereum (ETH),2020-11-16 20:40,Interest,610.3628232,0.00000007,0,0,Binance,Binance,2220066938
NEO,2020-11-16 20:46,Interest,20.57392018,0.00017626,0,0,Binance,Binance,1068355638
Monero (XMR),2020-11-16 20:53,Interest,155.0457775,0.00006463,0.01,0,Binance,Binance,4011629983
Cardano (ADA),2020-11-16 20:57,Interest,0.13825392,0.06984181,0.01,0,Binance,Binance,1892238426
Binance Coin (BNB),2020-11-16 20:58,Interest,36.87687845,0.00013868,0.01,0,Binance,Binance,1319999743
Bitcoin (BTC),2020-11-16 21:07,Interest,21878.1553,0.00000241,0.05,0,Binance,Binance,3648447736
Uniswap (UNI),2020-11-16 23:54,Staking Withdrawal,4.68541406,9.28396758,43.5,0,0xa1484c3aa22a66c62b77e0ae78e15258bd0cb711,Joint ETH (0x48...3dC3),0x61d5ee1230fe899d096a0aef6e86183fb198d44ce303df8727968ab91f4333c5
Ethereum (ETH),2020-11-16 23:54,Fee,610.2580556,0.00467887,2.86,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x61d5ee1230fe899d096a0aef6e86183fb198d44ce303df8727968ab91f4333c5
Ethereum (ETH),2020-11-17 0:23,Fee,609.0794204,0.00194858,1.19,0,Joint ETH (0x48...3dC3),0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0x91d6bdf431a13d094c7a1366687d726608198289462dc304ff107d049e364f3a
Ethereum (ETH),2020-11-17 0:23,Fee,609.0794204,0.00428155,2.61,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x849dca7a3f34ef28c6415750d57046d84f1882362f0d1d41c2d41d519f22d5fb
Uniswap (UNI),2020-11-17 0:31,Staking Withdrawal,4.68541406,12.40324954,58.11,0,0x6c3e4cb2e96b01f4b866965a91ed4437839a121a,Wallace ETH (0xf5...76A0),0x904e5c1f06f99ec964f69722ae00057fa4dc18b24510ad69fc12d475888591bb
Ethereum (ETH),2020-11-17 0:31,Fee,608.2281838,0.00635721,3.87,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x904e5c1f06f99ec964f69722ae00057fa4dc18b24510ad69fc12d475888591bb
Ethereum (ETH),2020-11-17 0:35,Fee,609.4722988,0.00212573,1.3,0,Wallace ETH (0xf5...76A0),0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xaf1ba6affe949810e394dad785a659ed85074150a74b8445dc2e9e6056d996ba
Ethereum (ETH),2020-11-17 1:47,Buy,608.6341582,0.09432225,60.36,2.94983309,Uniswap,Wallace ETH (0xf5...76A0),0xd537e1c7a7b1fb7cbd227542c6b936a4e2aa213a078e6f165db0b631f9fe65f5
Uniswap (UNI),2020-11-17 1:47,Sell,4.86627114,12.40324954,60.36,0,Wallace ETH (0xf5...76A0),Uniswap,0xd537e1c7a7b1fb7cbd227542c6b936a4e2aa213a078e6f165db0b631f9fe65f5
SUSHI,2020-11-17 10:50,Staking Withdrawal,1.73972272,17.49851422,36.97,6.52259804,SushiSwap,Wallace ETH (0xf5...76A0),0x01c0f79fb762a5be2917d71d6bfdf8e7ba624a586e9eb7f97277679f31541a0f
Ethereum (ETH),2020-11-17 10:50,Fee,616.9500848,0.01057233,6.52,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x01c0f79fb762a5be2917d71d6bfdf8e7ba624a586e9eb7f97277679f31541a0f
Ethereum (ETH),2020-11-17 10:51,Fee,616.6881659,0.00521395,3.22,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x4d386aa55989ae4ccd516899b3f8c3acfb7d8928ae1cba4d6b32738e5231be5f
Ethereum (ETH),2020-11-17 12:37,Failed Out,629.3126592,0,0,0.5763969,Wallace ETH (0xf5...76A0),SushiSwap,0x72e6005f6537e11fc4446df79aff2e95533afc1038d6bc8f813c81ceab774f99
Ethereum (ETH),2020-11-17 12:37,Fee,629.3126592,0.00091592,0.58,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x72e6005f6537e11fc4446df79aff2e95533afc1038d6bc8f813c81ceab774f99
WETH,2020-11-17 15:25,Staking Withdrawal,604.3205116,0.5408611,326.85,0,SushiSwap,Wallace ETH (0xf5...76A0),0xea0913108ec97e98a40645061a8b6e82c419b3085cb8916958151fd4c83fb600
Ampleforth (AMPL),2020-11-17 15:25,Buy,1.34314567,250.2468547,336.12,0,SushiSwap,Wallace ETH (0xf5...76A0),0xea0913108ec97e98a40645061a8b6e82c419b3085cb8916958151fd4c83fb600
Ethereum (ETH),2020-11-17 15:25,Fee,632.7045096,0.00851714,5.39,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xea0913108ec97e98a40645061a8b6e82c419b3085cb8916958151fd4c83fb600
HARD Protocol (HARD),2020-11-17 20:01,Airdrop,0.8170946,0.02957172,0.02,0,Binance,Binance,12096637831
Unifi Protocol DAO (UNFI),2020-11-17 20:19,Airdrop,0,0.02099776,0,0,Binance,Binance,12097081551
Monero (XMR),2020-11-17 20:20,Interest,163.7464749,0.00006463,0.01,0,Binance,Binance,1571663710
